generation_id,status,character_name,character_slug,scene_no,scene_slug,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
70f299f7-ad2b-4e27-b248-84f3fabb8627,queued,Mireya Solis,mireya_solis,1,bathroom_mirror_skincare,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31919901,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, bronzed latina beauty, chestnut waves, honey-brown eyes, sculpted cheekbones, polished modern glamour, bathroom mirror skincare moment, satin robe tied at the waist, damp hair, glossy sink reflections, fresh skin focus, intimate home luxury","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Mireya Solis | scene 01 | bathroom_mirror_skincare,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:mireya_solis:01
047e3367-0b9e-4dc9-b1e5-504d9a7ef0c7,queued,Kaede Ren,kaede_ren,4,passenger_seat_takeout,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31920004,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, late-night passenger seat with takeout fries, trench draped over a fitted mini dress, dashboard glow, city bokeh outside, playful sideways glance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 04 | passenger_seat_takeout,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:04
8eb9bb82-76ac-4dfd-b04f-a651aedf0305,queued,Kaede Ren,kaede_ren,5,window_seat_headphones,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.55, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920005,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, window seat with headphones, oversized shirt over bike shorts, knees drawn up, afternoon sun stripes, soft introspective mood, strong thumbnail appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 05 | window_seat_headphones,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:05
737e6d19-42b8-4504-a69e-f7ddf8a5f8fd,queued,Kaede Ren,kaede_ren,6,stairwell_hoodie,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.44, ""category"": ""style""}]",31920006,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, stairwell pause in an oversized hoodie and biker shorts, one hand on the railing, urban apartment lighting, sporty sensuality, low-angle framing","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 06 | stairwell_hoodie,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:06
8453fc9c-5756-46a5-ae89-0d5a9de4e69a,queued,Kaede Ren,kaede_ren,7,rooftop_sunglasses,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31920007,30,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, rooftop sunset in a fitted tank dress and sunglasses, wind lifting the hair, hand at the hip, skyline shimmer, confident social-media glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 07 | rooftop_sunglasses,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:07
712850bf-c7e9-4d92-ac04-afc9854678eb,queued,Kaede Ren,kaede_ren,8,laundromat_glance,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.58, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31920008,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, looking back over the shoulder in a laundromat, cropped knit top and denim, chrome machines, fluorescent glam, quietly provocative everyday scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 08 | laundromat_glance,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:08
2eb3aded-9b7b-4b4d-a6fc-57c5691c1e5b,queued,Kaede Ren,kaede_ren,9,vinyl_floor_pose,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920009,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, cross-legged by a vinyl player, oversized sweater slipping off one shoulder, bare legs folded on the floor, warm lamp light, high-affinity home aesthetic","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 09 | vinyl_floor_pose,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:09
c837311c-357d-48a1-a405-da8c28959ec2,queued,Kaede Ren,kaede_ren,10,bookstore_floor_stack,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31920010,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, sitting on a bookstore floor beside stacked magazines, fitted tee and skirt, one ankle tucked in, eye contact over a book cover, quiet but magnetic mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 10 | bookstore_floor_stack,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:10
23837d12-6c43-49c9-8b5a-5fc6ec6e2b1c,queued,Kaede Ren,kaede_ren,11,freezer_aisle_after_rain,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31920011,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, freezer aisle after rain, wet hair ends, fitted top under an open jacket, basket in hand, cool fluorescent light, moody city-girl appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 11 | freezer_aisle_after_rain,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:11
ab301681-293f-4de6-b7cd-c04283e27360,queued,Kaede Ren,kaede_ren,12,cafe_patioside,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920012,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, cafe patio table, sleeveless top under a blazer, iced drink, crossed legs, sunglasses in hand, poised daytime desirability","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 12 | cafe_patioside,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:12
4c2653c2-01fb-4bbb-8052-ec5988afcfc1,queued,Kaede Ren,kaede_ren,13,closet_try_on,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920013,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, open closet outfit try-on, fitted camisole and jeans, hangers framing the shot, one hand in the hair, apartment mirror mood, strong reaction potential","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 13 | closet_try_on,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:13
9c70b3ec-59ba-46df-a6fa-e8437707164b,queued,Kaede Ren,kaede_ren,14,post_shower_robe,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31920014,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, post-shower robe portrait, damp hair, collarbone lighting, bathroom steam haze, beauty-first close-up, intimate but fully clothed","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 14 | post_shower_robe,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:14
601bb883-6b4a-4e49-abea-808585ea0a02,queued,Kaede Ren,kaede_ren,15,apartment_doorway_tote,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.4, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920015,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, apartment doorway return, casual dress with a shoulder tote, keys in hand, half-turn toward the camera, entryway shadow depth, easy modern appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 15 | apartment_doorway_tote,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:15
cdc8d194-fbd0-4707-b8c1-36165d5b59df,queued,Kaede Ren,kaede_ren,16,desk_chair_reverse_sit,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920016,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, reverse-sitting on a desk chair, oversized shirt over fitted shorts, elbows on the backrest, direct eye contact, evening desk lamp, creator-room energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 16 | desk_chair_reverse_sit,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:16
b38463a0-b695-4a34-8ca5-23f82df898bc,queued,Kaede Ren,kaede_ren,17,grocery_basket_aisle,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.42, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31920017,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, grocery basket aisle, fitted knit dress, one hand on the basket handle, supermarket lighting made cinematic, ordinary errand with standout presence","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 17 | grocery_basket_aisle,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:17
db1aef94-f083-43de-8430-e8a583ffbe03,queued,Kaede Ren,kaede_ren,18,parking_garage_trench,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31920018,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, parking garage stride, trench coat over a fitted mini dress, hard shadow lines, hand adjusting the lapel, urban after-dark confidence","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 18 | parking_garage_trench,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:18
6ed3d8b2-6126-42b5-8632-cbe87e055c84,queued,Kaede Ren,kaede_ren,19,flower_market_sundress,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31920019,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, flower market stroll, sundress and sandals, bouquet in one arm, sunlight between awnings, romantic street-life beauty, natural favorite-bait composition","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 19 | flower_market_sundress,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:19
37ed364a-26a2-42e2-b6a8-1ccf09cadeba,queued,Kaede Ren,kaede_ren,20,sunday_morning_window_bed,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.48, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920020,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, Sunday morning by the bed-side window, oversized button-down over fitted shorts, sitting with one leg folded up, warm sunlight, soft intimate energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Kaede Ren | scene 20 | sunday_morning_window_bed,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:kaede_ren:20
f5f71659-81ff-4797-8111-d68fbda0037b,queued,Amal El-Sayed,amal_el_sayed,1,bathroom_mirror_skincare,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31920101,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, bathroom mirror skincare moment, satin robe tied at the waist, damp hair, glossy sink reflections, fresh skin focus, intimate home luxury","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 01 | bathroom_mirror_skincare,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:01
3154eab7-7cb1-4f3c-88b0-78848c9dd364,queued,Amal El-Sayed,amal_el_sayed,2,rumpled_bed_oversized_tee,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.64, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920102,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, sitting on a rumpled bed in an oversized tee and fitted shorts, one knee raised, tousled hair, morning window glow, candid cover-image energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 02 | rumpled_bed_oversized_tee,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:02
dffb178e-4555-4daf-874d-87d0c9c6cdfd,queued,Amal El-Sayed,amal_el_sayed,3,fridge_light_midnight,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.47, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920103,31,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, fridge light at midnight, fitted crop top with lounge shorts, one hand on the refrigerator door, dark kitchen contrast, effortless late-night appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 03 | fridge_light_midnight,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:03
5bef09a3-412f-4c09-83eb-7020d9812de8,queued,Amal El-Sayed,amal_el_sayed,4,passenger_seat_takeout,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31920104,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, late-night passenger seat with takeout fries, trench draped over a fitted mini dress, dashboard glow, city bokeh outside, playful sideways glance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 04 | passenger_seat_takeout,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:04
4c519474-69c9-4e50-b640-e627a554ad02,queued,Amal El-Sayed,amal_el_sayed,5,window_seat_headphones,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.55, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920105,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, window seat with headphones, oversized shirt over bike shorts, knees drawn up, afternoon sun stripes, soft introspective mood, strong thumbnail appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 05 | window_seat_headphones,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:05
10ab80fc-4f84-44ee-99cb-891f36da628c,queued,Amal El-Sayed,amal_el_sayed,6,stairwell_hoodie,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.44, ""category"": ""style""}]",31920106,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, stairwell pause in an oversized hoodie and biker shorts, one hand on the railing, urban apartment lighting, sporty sensuality, low-angle framing","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 06 | stairwell_hoodie,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:06
