generation_id,status,character_name,character_slug,scene_no,scene_slug,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
21c3342b-ec7d-4a3a-9035-a81030a7ee5c,queued,Mireya Solis,mireya_solis,1,velvet_chaise_portrait,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.68, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}]",31818101,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, bronzed latina beauty, chestnut waves, honey-brown eyes, sculpted cheekbones, polished modern glamour, luxury editorial glamour, velvet chaise portrait, fitted satin slip dress, direct eye contact, soft key light, polished hotel suite ambiance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Mireya Solis | scene 01 | velvet_chaise_portrait,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:mireya_solis:01
23ba9cfd-e3b5-4339-a53a-8e15cc2fcc1f,queued,Kaede Ren,kaede_ren,6,staircase_gown,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.62, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.4, ""category"": ""style""}]",31818206,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, penthouse staircase, draped evening gown, trailing fabric, chin raised, polished marble interior, luxury magazine cover energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 06 | staircase_gown,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:06
90f62660-af8a-44aa-8cb8-52094ed900a2,queued,Kaede Ren,kaede_ren,7,vanity_glam_room,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818207,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, backstage vanity mirror, makeup bulbs, satin camisole dress, poised half-turn, beauty close-up, jewelry sparkle, celebrity dressing-room mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 07 | vanity_glam_room,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:07
a3128c8b-5d99-48d5-b35c-749253222ef5,queued,Kaede Ren,kaede_ren,8,rain_glass_reflection,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31818208,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, rain-streaked window backdrop, black silk dress, moody reflection, side profile, glossy lips, intimate city-night atmosphere","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 08 | rain_glass_reflection,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:08
19882857-c256-4002-af35-3eebce83681e,queued,Kaede Ren,kaede_ren,9,rooftop_afterhours,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818209,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, rooftop after-hours editorial, long coat drape over a fitted dress, wind-swept hair, skyline haze, confident stance, midnight fashion energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 09 | rooftop_afterhours,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:09
dc7bc61a-b0ba-499d-a555-1b93b83d301c,queued,Kaede Ren,kaede_ren,10,satin_sofa_gloves,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}]",31818210,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, satin sofa editorial, opera gloves, one leg folded, warm lamp glow, composed allure, premium fashion campaign look","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 10 | satin_sofa_gloves,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:10
aae88217-f907-4899-a150-3058fe9fec93,queued,Kaede Ren,kaede_ren,11,library_ladder,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.45, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31818211,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, dark library ladder, tailored dress with stockings, hand on the rail, polished wood interior, intelligent glamour, cinematic hush","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 11 | library_ladder,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:11
36863acf-40ed-46c6-b813-b32c6213d068,queued,Kaede Ren,kaede_ren,12,marble_foyer_couture,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818212,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, marble foyer couture, corset-inspired eveningwear, soft floor reflections, full-body glamour, poised shoulders, luxury hotel architecture","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 12 | marble_foyer_couture,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:12
7b45f1c6-eb64-4364-845e-cccc8eaeb42b,queued,Kaede Ren,kaede_ren,13,private_booth,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818213,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, private club booth, velvet gloves, slit dress styling, low-key gaze, moody spotlight, after-party desirability, polished composition","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 13 | private_booth,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:13
5033ac86-04d3-4e73-a2e5-0880ba4e0fd0,queued,Kaede Ren,kaede_ren,14,gallery_spotlight,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818214,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, modern art gallery spotlight, cutout evening gown, gallery wall shadows, fashion-forward stance, sleek hair, museum-gala mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 14 | gallery_spotlight,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:14
9a50466a-7b98-40d6-8352-e1035ce42f2d,queued,Kaede Ren,kaede_ren,15,neon_corridor_sci_fi,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31818215,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, neon corridor sci-fi fashion, sleek bodysuit styling, chrome accents, cyan glow, visor-inspired accessories, heroine silhouette, premium futurism","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 15 | neon_corridor_sci_fi,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:15
de504a96-6234-4a4a-9e16-6fe6029a715d,queued,Kaede Ren,kaede_ren,16,elevator_chamber,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31818216,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, elevator chamber portrait, tailored coatdress, narrow light strips, composed expression, high-end hotel tension, glossy metal reflections","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 16 | elevator_chamber,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:16
5eba94e8-5ddd-4ace-a1fb-b0a92c6bc534,queued,Kaede Ren,kaede_ren,17,hallway_over_shoulder,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.46, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818217,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, hotel hallway, satin trench over a fitted dress, over-the-shoulder glance, rim-lit silhouette, polished floor reflections, composed seduction","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 17 | hallway_over_shoulder,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:17
1623b5f5-0b75-4b76-8123-b11a1fe68219,queued,Kaede Ren,kaede_ren,18,red_carpet_arrival,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.56, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31818218,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, red carpet arrival, couture gown, flash bulbs popping, chin raised, premiere-night confidence, polished star aura, event photography energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 18 | red_carpet_arrival,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:18
7edff507-3466-4737-b3e9-075a9a62de5f,queued,Kaede Ren,kaede_ren,19,candlelit_salon,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.4, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31818219,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, candlelit salon, velvet evening dress, antique mirror, soft shoulder line, warm highlights, dark romance atmosphere, refined beauty focus","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 19 | candlelit_salon,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:19
5517bcd3-2189-4d6a-a61a-5fdfa0cde0ea,queued,Kaede Ren,kaede_ren,20,afterparty_vinyl_booth,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31818220,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, afterparty vinyl booth, metallic mini dress, knee-high boots, lounge neon spill, relaxed confidence, high-gloss nightlife glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Kaede Ren | scene 20 | afterparty_vinyl_booth,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:kaede_ren:20
3dd662f5-8a70-49e7-a731-e22ec844097e,queued,Amal El-Sayed,amal_el_sayed,1,velvet_chaise_portrait,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.68, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}]",31818301,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, luxury editorial glamour, velvet chaise portrait, fitted satin slip dress, direct eye contact, soft key light, polished hotel suite ambiance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 01 | velvet_chaise_portrait,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:01
f6595fc8-ce04-4fa8-b2e5-fa7250e216ca,queued,Amal El-Sayed,amal_el_sayed,2,balcony_citylights,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31818302,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, balcony doorway framing, city lights behind, silk evening dress, one hand on the doorframe, cinematic night glow, controlled elegance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 02 | balcony_citylights,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:02
60e0d275-c10a-4506-97f0-f672a54368df,queued,Amal El-Sayed,amal_el_sayed,3,mirror_half_turn,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31818303,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, mirror-side standing pose, one shoulder turned toward camera, tailored black dress, reflective vanity surface, beauty-first styling, clean lines","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 03 | mirror_half_turn,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:03
f05cc334-b941-4b09-8727-9cecac8339af,queued,Amal El-Sayed,amal_el_sayed,4,champagne_bar_corner,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.56, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31818304,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, lounge bar corner, champagne table styling, crossed legs, glossy heels, low amber light, after-hours allure, premium editorial framing","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 04 | champagne_bar_corner,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:04
54ab81a5-f438-4fde-8f80-9dcb504581dc,queued,Amal El-Sayed,amal_el_sayed,5,window_light_silhouette,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31818305,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, window light silhouette, ivory robe-inspired eveningwear, elegant hand placement, upscale suite depth, subtle rim light, alluring restraint","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 05 | window_light_silhouette,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:05
34dae506-6cf7-4e75-a1ab-4acc5d923b9a,queued,Amal El-Sayed,amal_el_sayed,6,staircase_gown,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.62, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.4, ""category"": ""style""}]",31818306,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, penthouse staircase, draped evening gown, trailing fabric, chin raised, polished marble interior, luxury magazine cover energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 06 | staircase_gown,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:06
043aa1a8-b4be-48b8-8663-b3b6e532ec8a,queued,Amal El-Sayed,amal_el_sayed,7,vanity_glam_room,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818307,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, backstage vanity mirror, makeup bulbs, satin camisole dress, poised half-turn, beauty close-up, jewelry sparkle, celebrity dressing-room mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 07 | vanity_glam_room,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:07
e4e4614b-26f1-4332-a2d4-d9eff0c9ceb1,queued,Amal El-Sayed,amal_el_sayed,8,rain_glass_reflection,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31818308,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, rain-streaked window backdrop, black silk dress, moody reflection, side profile, glossy lips, intimate city-night atmosphere","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 08 | rain_glass_reflection,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:08
346e24a6-064d-4240-b164-9df0f5ad033e,queued,Amal El-Sayed,amal_el_sayed,9,rooftop_afterhours,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818309,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, rooftop after-hours editorial, long coat drape over a fitted dress, wind-swept hair, skyline haze, confident stance, midnight fashion energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 09 | rooftop_afterhours,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:09
31d7c4c9-1a0c-4b8f-925b-572cec46792e,queued,Amal El-Sayed,amal_el_sayed,10,satin_sofa_gloves,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}]",31818310,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, satin sofa editorial, opera gloves, one leg folded, warm lamp glow, composed allure, premium fashion campaign look","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 10 | satin_sofa_gloves,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:10
