generation_id,status,character_name,character_slug,scene_no,scene_slug,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
8d3648f0-2f94-4d02-9da3-e72687230d4f,queued,Mireya Solis,mireya_solis,1,morning_kitchen_coffee,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31919101,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, bronzed latina beauty, chestnut waves, honey-brown eyes, sculpted cheekbones, polished modern glamour, morning kitchen light, oversized white button-down over fitted lounge shorts, coffee mug in hand, bare feet on tile, sleepy confidence, sunlit counter scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Mireya Solis | scene 01 | morning_kitchen_coffee,hf_queuecreator_daily_allure_newwomen_20260319_v1:mireya_solis:01
05fe5558-29e7-4993-9543-fcc39698df32,queued,Kaede Ren,kaede_ren,4,bookstore_aisle,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31919204,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, bookstore aisle browse, tucked silk blouse and fitted skirt, one hand on a shelf, intelligent gaze, warm interior lighting, spontaneous street-style allure","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 04 | bookstore_aisle,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:04
38c1d2a4-b91a-440f-a90e-e4c469411667,queued,Kaede Ren,kaede_ren,5,laundromat_wait,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.55, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31919205,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, late-night laundromat wait, cropped cardigan over a sleek camisole, denim silhouette, leaning on a washer, fluorescent glow made cinematic, quiet sensuality","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 05 | laundromat_wait,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:05
ee04a697-f4c0-47fe-8dde-0c02d42d37a5,queued,Kaede Ren,kaede_ren,6,convenience_store_run,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.44, ""category"": ""style""}]",31919206,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, late-night convenience store run, hoodie over a fitted mini dress, one hand holding a drink bottle, aisle neon, relaxed confidence, everyday nightlife appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 06 | convenience_store_run,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:06
6f27a58b-7939-44c8-9239-365845bc33a0,queued,Kaede Ren,kaede_ren,7,taxi_window,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31919207,30,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, night taxi passenger seat, trench coat over a satin camisole top, rain on the window, city reflections, thoughtful sideways glance, intimate commute mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 07 | taxi_window,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:07
1f41d227-6163-4624-9ec0-9074316c9272,queued,Kaede Ren,kaede_ren,8,home_office_stretch,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.58, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31919208,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, home office desk stretch, crisp shirt loosely unbuttoned at the collar, tailored shorts, glasses on the desk, crossed legs, late-afternoon laptop glow","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 08 | home_office_stretch,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:08
458b66bb-09e5-4c16-a0ca-fb4650e39d17,queued,Kaede Ren,kaede_ren,9,after_gym_athleisure,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31919209,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, after-gym athleisure, cropped zip jacket over a sleek sports top, high-waisted leggings, gym bag over one shoulder, post-workout glow, candid confidence","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 09 | after_gym_athleisure,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:09
b4bd0a06-0f55-42e8-a602-73a97d61105f,queued,Kaede Ren,kaede_ren,10,grocery_tote_walk,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31919210,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, walking home with a grocery tote, fitted sundress and flat sandals, golden-hour sidewalk light, shoulder strap pull, effortless neighborhood glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 10 | grocery_tote_walk,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:10
462f76bb-39df-4914-b3d5-2443d1c151a5,queued,Kaede Ren,kaede_ren,11,hallway_keys_home,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31919211,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, apartment hallway arriving home, knit bodycon dress, keys in hand, over-the-shoulder glance, narrow corridor lighting, soft tension in a normal moment","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 11 | hallway_keys_home,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:11
5dff329c-9743-441e-95c2-7c270f651911,queued,Kaede Ren,kaede_ren,12,bed_edge_pajamas,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31919212,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, sitting on the edge of a bed, silk pajama set, tousled hair, morning sunlight stripes, bare legs crossed, intimate but fully clothed home scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 12 | bed_edge_pajamas,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:12
a2d2e4dc-0803-43fb-a012-49e428fdbbd0,queued,Kaede Ren,kaede_ren,13,rooftop_hoodie,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31919213,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, rooftop in an oversized hoodie and biker shorts, wind moving the hemline, hands in the pocket, city dusk, sporty casual allure","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 13 | rooftop_hoodie,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:13
87bb457a-3146-480d-aa3c-63d06bee4622,queued,Kaede Ren,kaede_ren,14,record_shelf_browse,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31919214,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, record shelf browsing, fitted white tee and leather skirt, one hip leaned into the shelf, soft apartment lamp light, music-night intimacy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 14 | record_shelf_browse,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:14
e3df9456-da2a-48b1-8601-4b4f58d3a0f3,queued,Kaede Ren,kaede_ren,15,bus_stop_rain,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.4, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31919215,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, rainy bus stop, blouse and pencil skirt, umbrella held low, wet pavement reflections, city evening mood, grounded and quietly alluring","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 15 | bus_stop_rain,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:15
0ec81da6-0db2-46d8-a51c-360335253a76,queued,Kaede Ren,kaede_ren,16,cafe_terrace_laptop,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31919216,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, cafe terrace laptop break, sleeveless top with a fitted blazer, crossed legs under a small table, iced coffee, midday elegance, everyday sophistication","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 16 | cafe_terrace_laptop,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:16
6d654668-5297-4d4f-af75-720af3a17048,queued,Kaede Ren,kaede_ren,17,dressing_room_self_check,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.42, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31919217,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, dressing-room mirror check, fitted tank top and jeans, one hand adjusting hair, bright changing-room lights, casual confidence, real-world appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 17 | dressing_room_self_check,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:17
3030b79a-a2a0-447b-9270-c777f7b75daa,queued,Kaede Ren,kaede_ren,18,midnight_snack_counter,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31919218,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, midnight kitchen snack, satin camisole layered under a loose cardigan, leaning on the counter, fridge light glow, home-alone intimacy, calm allure","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 18 | midnight_snack_counter,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:18
dd96c4b1-b94a-4ee4-b823-5ca63669c8f6,queued,Kaede Ren,kaede_ren,19,weekend_market_stroll,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31919219,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, weekend market stroll, open-back casual dress, woven bag over one shoulder, sunlight through vendor tents, flirtatious but everyday charm","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 19 | weekend_market_stroll,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:19
f0ae8860-f8a2-4688-8e92-fc13ceda38da,queued,Kaede Ren,kaede_ren,20,living_room_vinyl,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.48, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31919220,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, elegant east asian beauty, sleek black bob, cool brown eyes, porcelain skin, high-fashion poise, living room vinyl player moment, oversized sweater slipping off one shoulder, bare legs folded on the floor, warm lamp pool, soft nighttime intimacy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Kaede Ren | scene 20 | living_room_vinyl,hf_queuecreator_daily_allure_newwomen_20260319_v1:kaede_ren:20
c5a71978-bff9-44b0-9b3a-0be510ed0c0b,queued,Amal El-Sayed,amal_el_sayed,1,morning_kitchen_coffee,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31919301,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, morning kitchen light, oversized white button-down over fitted lounge shorts, coffee mug in hand, bare feet on tile, sleepy confidence, sunlit counter scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 01 | morning_kitchen_coffee,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:01
9d5757e5-d673-42e2-8d58-0191672da6d4,queued,Amal El-Sayed,amal_el_sayed,2,sofa_paperback_reading,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.64, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31919302,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, apartment sofa reading a paperback, off-shoulder knit dress, legs tucked to one side, soft afternoon light, intimate home calm, candid beauty","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 02 | sofa_paperback_reading,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:02
45c80cd3-c205-4140-9362-2067a46f038e,queued,Amal El-Sayed,amal_el_sayed,3,balcony_plants,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.47, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31919303,31,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, watering balcony plants, fitted ribbed tank top and linen shorts, city morning breeze, side profile, casual midriff styling, everyday elegance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 03 | balcony_plants,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:03
6d01fb8d-cae2-4a71-8361-81b68dca593f,queued,Amal El-Sayed,amal_el_sayed,4,bookstore_aisle,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31919304,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, bookstore aisle browse, tucked silk blouse and fitted skirt, one hand on a shelf, intelligent gaze, warm interior lighting, spontaneous street-style allure","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 04 | bookstore_aisle,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:04
a828cbc0-a8a9-40ae-9d15-10e14cc6af06,queued,Amal El-Sayed,amal_el_sayed,5,laundromat_wait,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.55, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31919305,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, late-night laundromat wait, cropped cardigan over a sleek camisole, denim silhouette, leaning on a washer, fluorescent glow made cinematic, quiet sensuality","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 05 | laundromat_wait,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:05
1e867c77-cf07-42d4-ba65-f1dd3033a849,queued,Amal El-Sayed,amal_el_sayed,6,convenience_store_run,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.44, ""category"": ""style""}]",31919306,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, late-night convenience store run, hoodie over a fitted mini dress, one hand holding a drink bottle, aisle neon, relaxed confidence, everyday nightlife appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 06 | convenience_store_run,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:06
2d00ac93-0bef-491d-9f3f-8450e3dad12c,queued,Amal El-Sayed,amal_el_sayed,7,taxi_window,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31919307,30,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, everyday sensual editorial, tasteful adult allure, non-graphic sensuality, refined facial features, luminous skin, casual lifestyle glamour, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, night taxi passenger seat, trench coat over a satin camisole top, rain on the window, city reflections, thoughtful sideways glance, intimate commute mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_daily_allure_newwomen_20260319_v1 | Amal El-Sayed | scene 07 | taxi_window,hf_queuecreator_daily_allure_newwomen_20260319_v1:amal_el_sayed:07
